Name	Field	Morpho	Sp (mJy)	err_Sp	Sint (Jy km/s)	err	RMS (mJy/beam)	V_sys (km/s)	w50	DL (Mpc)	log M_HI	D_HI (kpc)
MGTH_J021824.1-052754	XMMLSS12_1330_1380	SP	6.9431640695766665	0.1778613470570934	1.0478756356152577	0.052393781780762885	0.1778613470570934	12474.294267348303	222.07367999999997	187.61360983591481	9.902917984466278	50.46612975635284
MGTH_J021827.2-041219	XMMLSS12_1330_1380	IR	8.318949772198867	0.16041521699898234	1.1477255581764332	0.05738627790882166	0.16041521699898234	12233.390042741	196.762953	183.9743767632441	9.926098181551733	49.659232145033606
MGTH_J021836.3-043236	XMMLSS12_1330_1380	SP	21.372753588756908	0.07268748289857993	2.2866333399299283	0.11433166699649645	0.07268748289857993	3936.225972545028	93.122056	57.182650738838156	9.234495362066903	25.176769277588555
MGTH_J021847.0-045555	XMMLSS12_1330_1380	SP	1.3266042032769283	0.0638968760419338	0.10111688562340608	0.010111688562340607	0.0638968760419338	13002.604120682268	60.80745	196.38716270639884	8.925529227825319	15.310874616820303
MGTH_J021848.1-045028	XMMLSS12_1310	SP	2.3591233153226345	0.06312877092136092	0.17929288655960368	0.008964644327980184	0.06312877092136092	24091.860196977017	67.423974	381.83108800303216	9.71953012247883	41.78303666466218
MGTH_J021902.3-042646	XMMLSS13_1330	SP	5.650054286085938	0.16685463414074753	0.5230632168377864	0.026153160841889324	0.16685463414074753	12141.32881297624	177.586421	182.52137709745682	9.578193313271603	36.30780547701014
MGTH_J021931.5-042703	XMMLSS12_1310	SP	2.7017678598890686	0.12594612963013746	0.13170387674026204	0.006585193837013103	0.12594612963013746	20030.488012150206	64.32991	312.4827305286677	9.42320319710026	28.90679882365476
MGTH_J021932.7-041447	XMMLSS12_1330_1380	ME	5.651073723727362	0.2508442219813641	0.7612838559253621	0.0380641927962681	0.2508442219813641	12566.115874836418	241.32959100000002	188.3391236498135	9.767374672301301	44.05548635065532
MGTH_J021934.4-042846	XMMLSS13_1310	IR	2.9189895745409324	0.13716959238069135	0.2361999902167169	0.011809999510835846	0.13716959238069135	20124.07646660868	94.146537	313.2781194197467	9.678955921610164	26.302679918953814
MGTH_J021947.7-045130	XMMLSS13_1330	SP	4.388577450422933	0.0930121069631987	0.8176038827642411	0.04088019413821206	0.0930121069631987	12818.44218934891	234.273873	193.45294824897758	9.82070737181542	48.41723675840994
MGTH_J021953.8-045710	XMMLSS13_1330	SP	1.4138321292461653	0.08745959424680927	0.15064509480052085	0.015064509480052085	0.08745959424680927	9958.993437100366	154.683041	148.10627468795244	8.862478287503398	11.748975549395297
MGTH_J022002.1-041438	XMMLSS13_1330	IR	3.5367135541281347	0.18425897453685652	0.12804380880408128	0.0064021904402040645	0.18425897453685652	12428.055100474487	69.21283299999999	186.88150746005212	8.986704659264639	14.962356560944336
MGTH_J022002.8-042547	XMMLSS12_1330_1380	SP	4.647746190720545	0.2047225236397684	0.4484951325147391	0.04484951325147391	0.2047225236397684	5324.548591754237	132.832387	77.80656132312683	8.790538058017354	14.68926277643867
MGTH_J022014.4-052345	XMMLSS13_1330	SP	5.337140671634383	0.2290420926381393	0.5312879131322714	0.026564395656613574	0.2290420926381393	14811.907251841958	103.113354	225.28232184862281	9.760043658643811	50.35006087879047
MGTH_J022016.8-042546	XMMLSS12_1310	SP	10.029803715561886	0.2249119604980301	0.5078314799543732	0.02539157399771866	0.2249119604980301	19983.53886982848	88.095844	310.09910953968244	10.003083154059244	66.83439175686145
MGTH_J022021.4-045803	XMMLSS13_1330	SP	2.9677544904966537	0.08466292649198738	0.7024732852327579	0.0351236642616379	0.08466292649198738	9970.387144543647	358.192754	146.69115934493325	9.52307825772242	30.902954325135905
MGTH_J022026.3-045912	XMMLSS13_1330	IR	1.6730741092001782	0.0955673523403234	0.12431828936453562	0.012431828936453565	0.0955673523403234	12531.339895737352	87.355576	188.3391236498135	8.980363077774768	15.346169827992941
